Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,language,Where is your company or organization on its open source journey? (Check all that apply),,,,,,,How many people work for your company or organization?,How often does your company do the following activities?,,,,,,,What percentage of your products include open source components?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,,,,,,Does your company have an open source program (either formal or informal) or management initiative?,What are the primary responsibilities of the open source program? (Check all that apply),,,,,,,,,,,"Is the program or initiative formally structured with dedicated person-hours, reporting structure and/or job titles?",How many employees are part of your open source program?,"Where is the open source program or initiative located within the organization? If the effort is informal, answer based on who the primary organizers report to.",,What percentage of your open source program's time is spent collaborating with the following departments? (Total can equal more than 100%),,,,,,What is your role in the open source program?,,"In light of recent macroeconomic conditions, what is the likelihood that funding for your company's open source initiatives will increase or decrease in the upcoming fiscal year?",How long ago was the program established?,What are the areas where your company has most benefited from the open source program? (Check all that apply),,,,,,,,,,,,,,,What are the ways your open source program quantifies success? (Check all that apply),,,,,,,,,,,,,,,What are the top three challenges your open source program faces? (Choose three),,,,,,,,,,,"On a scale of 1-5, how business-critical is your open source program to the success of your engineering or product teams? (1 = extremely critical, 5 = not at all critical)",Does your organization use its open source program office as a way to further its strategic relationships and build partnerships?,Has the open source program had a positive impact on your company's software practices?,,When does your company plan to start a program?,"Will the program or initiative be formally structured with dedicated person-hours, reporting structure and/or job titles?","Where will the open source program or initiative be located within the organization? If the effort is informal, answer based on who the primary organizers will report to.",,What does your company aim to accomplish by starting an open source program? (Check all that apply),,,,,,,,,,,,,,,What have been the top three biggest challenges in establishing an open source program? (Choose three),,,,,,,,,,,,,Why doesn't your company have an open source program? (Check all that apply),,,,,,,,,,,Would your company benefit from an open source program?,How would you approach creating an open source program within your organization?,What are the top three ways your company would benefit from an open source program? (Choose three),,,,,,,,,,,,,,,Why not?,,,,,,,,,,"If yes, please provide one or two specific examples.",,"The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be ""good open source community citizens""ù in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?",,,,,,,,,,,"Excluding the aforementioned companies, please nominate up to three technology or software companies that exemplify good open source community citizenship in terms of contributions, collaboration and leadership on projects and initiatives within the open source ecosystems?",,,"Excluding the aforementioned companies, please nominate up to three non-technology or software companies ñ so-called end users ñ that exemplify good open source community citizenship in terms of contributions, collaboration and leadership on projects and initiatives within the open source ecosystems?",,,"To what degree does a company's participation in, and contributions to, the open source community influence your organization's buying decisions?","In the last five years, has anyone in your organization included participation in open source ecosystems as criteria for the following?",,,"If your organization has assessed vendor, supplier or partner participation in open source ecosystems, what were the criteria or metrics used to evaluate performance? What would you tell your peers seeking to conduct similar evaluations?","Is your company a member or sponsor of an open source foundation(s)? (e.g., Linux Foundation, Apache Software Foundation, Eclipse Foundation, OpenJS Foundation)",How valuable is the support and return on your investment you have received from these open source foundations?,How many open source projects does your company maintain?,How many developers (full time or part time) in your organization contribute to open source projects you depend on?,How often does your average application development team release code into production?,Does your company require a Contributor License Agreement (CLA) for external contributions to your open source projects?,What is the preferred license for your company's open source projects?,,Which of the following tools and methodologies does your organization utilize for open source compliance?,,,,,,,,,,,,,,,,,,,,,Does the information security function within your organization access data from software composition analysis tools that are used for automated open source compliance?,What kinds of tools does your company use to manage open source code repositories? (Check all that apply),,,,,,Which technology area does your company focus its open source activities on? (Check all that apply),,,,,,,,,,,,,,,Which category most closely defines your role?,What industry vertical is your company in?,What is the name of your organization? (This information will not be published),"If you are interested in participating in an in-depth interview, please provide us with your name, email address, and the name of your organization.",,,Source for OSPO Survey,What is the name of your organization? (This information will not be published),What industry vertical is your company in?,How many people work for your company or organization?,RC-Use in Company Analysis,"RC-More than 1,000 employees",Nomination 1,Nomination 2,Nomination 3,Nomination 1,Nomination 2,Nomination 3,Adobe,AMD,Alibaba or Alibaba Cloud,Apple,Arm,AT&T,Canonical,CapitalOne,Cloudera,Confluent,Collabora,Digital Ocean,Docker,Elastic,GitHub,GitLab,Grafana Labs,HashiCorp,Huawei,Intel,Lyft,MongoDB,Mozilla,Netflix,Oracle,Rancher (not SUSE),Shopify,Spotify,SUSE,Tesla,Twitter,Wikipedia,Zalando,BMW,CloudBees,Cockroach Labls,CSDN,Intuit,Orange,Salesforce.com,Synopsys,Walmart,Zabbix
12762237732,LF,6/22/2021 3:14,6/22/2021 3:27,193.110.154.163,0,,,,en,Consuming open source code in products or services,Contributing to upstream open source projects,,,,,,"1,001-10,000",Sometimes,Frequently,Frequently,Never,Never,Don't know,Sometimes,81-100%,Yes,Yes,Yes,Yes,Don't know,,Yes,Owning and overseeing the execution of open source strategy,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,,,Fostering an open source culture within an organization,Maintaining open source license compliance reviews and oversight,,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation","Developing and delivering open source training, resources and documentation",,Don't know,Don't know,IT,,Less than 20%,61-80%,Don't know,Less than 20%,Less than 20%,,No formal role,,Don't know,Don't know,Increased developer recruitment and retention,Increased speed and agility in the development cycle,Better license compliance,Lower licensing fees,Lower support costs,,,More awareness of open source use and commercial dependencies,Increased market adoption of open source projects,,Faster time to market with new products,Increased innovation,"Culture change, with improved interaction among departments",Better security testing and vulnerability management,,,,,,,,,,,,,,,,,,,Executive awareness and support,"Insufficient budget, program costs",Internal awareness of the program,,,,,,,3 ñ Somewhat critical,Don't know,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251-1,000",y-2,,Upbound.io,isovalent.com,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762238718,LF,6/22/2021 3:15,6/22/2021 3:18,46.154.169.11,0,,,,en,,Contributing to upstream open source projects,,,,,,51-250,Rarely,Frequently,Frequently,Never,Never,Rarely,Rarely,81-100%,Yes,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't see the business value,,,,,Yes,,Increased developer recruitment and retention,,,,,More influence in open source communities,,,,,,,,Better security testing and vulnerability management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251-1,000",y-2,,libreoffice,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762238892,LF,6/22/2021 3:15,6/22/2021 3:21,85.74.8.56,0,,,,en,Consuming open source code in products or services,,,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"251-1,000",Sometimes,Frequently,Rarely,Frequently,Rarely,Sometimes,Rarely,61-80%,No,Yes,Yes,Yes,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Organization's open source use and participation is too small to need one,,Don't want to regulate or standardize open source practices,Time or resource constraints,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Average,Below Average,Above Average,Excellent,Above Average,Above Average,Excellent,Don't know,Don't know,Below Average,Above Average,,,,,,,Very influential,Don't know,Don't know,Yes,,No,,11-50,Don't know,Don't know,No,GPLv3,,,,,,GitHub,GitLab,,,,,,,,,,,,,We utilize a homegrown tool or methodology for open source compliance,,,No,,,,Free version of a vendor solution,,,"AI, ML, Data & Analytics",Blockchain,,Cloud,,,IoT & Embedded,Networking & Edge,,Safety-Critical Systems,Security,,,,,Other,Education: University,National Technical University of Athens,,,,,National Technical University of Athens,,2-50,y-2,,Cloudera,Elastic,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762239452,LF,6/22/2021 3:15,6/22/2021 3:28,212.200.191.43,0,,,,en,Consuming open source code in products or services,,,,,,,"More than 10,000",Never,Frequently,Sometimes,Rarely,Never,Never,Never,21-40%,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Management doesn't care,Yes,"For a start, we could provide mirrors for some open-source stuff (i.e. different Linux distros). Then we could open source some internal closed-source software and licence it with GPL. Then we could formalize open-source initiative with a formal organizational entity (such as a formal community).",,,,,Lower support costs,,,,,,,Increased innovation,,Better security testing and vulnerability management,,,,,,,,,,,,,,Above Average,Don't know,Don't know,Excellent,Above Average,Very Poor,Excellent,Very Poor,Don't know,Don't know,Below Average,CloudLinux,,,,,,Not at all influential,No,No,No,,No,,0,Don't know,Monthly,Don't know,No preference,,,,,,,,,,,,,,,,,,,,,We do not utilize a tool or methodology for open source compliance,,No,,,,Free version of a vendor solution,,,,,,Cloud,Containers & Virtualization,DevOps,,,,,,,System Administration,,,Other IT,"Telecom, communications or media",Telekom Srbija,,,,,Telekom Srbija,Manufacturing and raw materials,"251-1,000",y-2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762240214,LF,6/22/2021 3:16,6/22/2021 3:28,87.173.61.43,0,,,,en,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"1,001-10,000",Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,81-100%,Yes,Yes,Yes,Yes,Yes,,Yes,Owning and overseeing the execution of open source strategy,,,,,Fostering an open source culture within an organization,Maintaining open source license compliance reviews and oversight,,,,,No,5-9,Legal,,41-60%,Less than 20%,41-60%,21-40%,Less than 20%,,No formal role,,Somewhat likely to increase,More than 10 years,,,Better license compliance,,,,,,,,,,,,,Fewer license violations,Faster compliance process,,,,,,,,,,,,,,,,,,Internal awareness of the program,External awareness (marketing and communications),,Getting teams on board with compliance and security approaches,,,,1 ñ Extremely critical,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Below Average,Very Poor,Very Poor,Average,Average,Above Average,Average,Below Average,Very Poor,Very Poor,Very Poor,SUSE,GitLab,Rancher,,,,Very influential,Yes,Yes,Yes,,Yes,Extremely high value,"More than 1,000",More than 100,Annually,No,GPLv3,,,,,,,,,OpenChain,,,,,,,,,,,We utilize a homegrown tool or methodology for open source compliance,,,Yes,,,,Free version of a vendor solution,Homegrown solution,,"AI, ML, Data & Analytics",,CI/CD & Site Reliability,Cloud,Containers & Virtualization,DevOps,IoT & Embedded,Networking & Edge,,Safety-Critical Systems,Security,Storage,,,,Other IT,Technology (software or IT),,,,,,,Technology (software or IT),Self-employed or not working,N,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762240612,LF,6/22/2021 3:16,6/22/2021 3:20,102.165.232.82,0,,,,en,Consuming open source code in products or services,,,,,,,"251-1,000",Never,Never,Frequently,Never,Never,Never,Never,81-100%,Yes,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Used to have one, but it ended",,,,,,Don't see the business value,,Time or resource constraints,,One would assume it is seens as a distraction.,No,,,,,,,,,,,,,,,,,"Used to have one, but it ended",,,,,,Don't see the business value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Technology (software or IT),51-250,y-2,,SUSE,Proxmox,Brave,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762242223,LF,6/22/2021 3:17,6/22/2021 3:33,88.47.58.34,0,,,,en,Consuming open source code in products or services,,,,,,,"1,001-10,000",Never,Frequently,Sometimes,Never,Rarely,Never,Never,21-40%,Yes,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't use or participate in open source,,,Don't see the business value,Don't want to regulate or standardize open source practices,,,,Yes,"Create an internal focus group, release internal policies, involve managers to let internal developers dedicate some time to it",Increased developer recruitment and retention,,,,,,,,,,,Increased innovation,"Culture change, with improved interaction among departments",,,,,,,,,,,,,,,Below Average,Very Poor,Above Average,Above Average,Above Average,Below Average,Excellent,Below Average,Below Average,Very Poor,Very Poor,Aiven,GitHub,apache foundation,toyota group,arduino holding,"Istituto Italiano Tecnologia (IIT), Genoa",Very influential,No,No,No,,No,,Don't know,Don't know,Daily,No,MIT,,,,,,GitHub,GitLab,,,,,,,,,,,,,,,,No,,,,Free version of a vendor solution,Homegrown solution,,,,,,Containers & Virtualization,DevOps,,,,,,,,Web & Application Development,,Developer or software engineer,Technology (software or IT),Zucchetti Spa,Andrea Benini,Zucchetti Spa,andreabenini@gmail.com,,Zucchetti,,"1,001-10,000",y-2,y,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762242368,LF,6/22/2021 3:17,6/22/2021 4:04,95.90.208.190,0,,,,en,Consuming open source code in products or services,,,,,,,"More than 10,000",Never,Never,Sometimes,Don't know,Rarely,Never,Never,1-20%,No,Don't know,No,No,No,,"No, but planning one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In the next year,Don't know,Software engineering and development,,,,,Lower licensing fees,,,,,,,,,,Better security testing and vulnerability management,,,,,,Getting executive support and buy-in,,,,,,Tool selection,,inflexible structure and very old staff at management level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self-employed or not working,N,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762242416,LF,6/22/2021 3:17,6/22/2021 3:31,217.248.78.162,0,,,,en,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"251-1,000",Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,81-100%,No,No,Yes,No,No,,Yes,Owning and overseeing the execution of open source strategy,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,Ensuring high-quality and frequent releases of code to open source communities,Engaging with developer communities so the company contributes back to other projects effectively,Fostering an open source culture within an organization,Maintaining open source license compliance reviews and oversight,Launching new open source projects,,"Developing and delivering open source training, resources and documentation",,No,10+,Software engineering and development,,More than 80%,More than 80%,21-40%,41-60%,More than 80%,,No formal role,,Very likely to increase,6-10 years,Increased developer recruitment and retention,Increased speed and agility in the development cycle,,Lower licensing fees,Lower support costs,More influence in open source communities,Increased contributions to in-house open source projects from external or third-party contributors,,Increased market adoption of open source projects,Increased participation in external open source projects,Faster time to market with new products,Increased innovation,"Culture change, with improved interaction among departments",Better security testing and vulnerability management,,,,Volume of upstream code contributions,,Number of contributors,,"Developer velocity, efficiency, and/or productivity",Developer hiring and onboarding,Reach in open source communities,Frequency of dependency updates,,,Project code quality,Cost savings,,Finding and recruiting open source developers,,,,,,,,,Tracking metrics and performance,Tool selection and adoption,1 ñ Extremely critical,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company is built on it,GTM strategy is based on it,Below Average,Below Average,Very Poor,Below Average,Below Average,Above Average,Excellent,Don't know,Don't know,Don't know,Below Average,Timescale,PolarSignals,Grafana Labs,,,,Moderately influential,Don't know,Don't know,Don't know,,Yes,High value,11-50,More than 100,Weekly,Yes,AGPL,,,,,,GitHub,,,,,,,,,,,Veracode,,,We utilize a homegrown tool or methodology for open source compliance,,,Don't know,GitHub paid version,,,,,,"AI, ML, Data & Analytics",,CI/CD & Site Reliability,Cloud,,DevOps,IoT & Embedded,,,,,,,,,Other,Technology (software or IT),Grafana Labs,Richard Hartmann,Grafana Labs,richih@richih.org,,Grafana Labs,Utilities,Self-employed or not working,N,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762242523,LF,6/22/2021 3:17,6/22/2021 3:25,117.201.21.237,0,,,,en,Consuming open source code in products or services,,,,,,,"1,001-10,000",Never,Sometimes,Rarely,Sometimes,Never,Never,Never,1-20%,No,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haven't considered it,Don't use or participate in open source,,,,,,,,Yes,Creating a small community and grow from there,,,Better license compliance,,Lower support costs,,,,,,,Increased innovation,,,,,,,,,,,,,,,,Below Average,Below Average,Below Average,Above Average,Below Average,Below Average,Above Average,Below Average,Below Average,Below Average,Above Average,Red Hat,Google,,,,,Not at all influential,No,No,No,,No,,"101-1,000",0,Don't know,Don't know,Don't know,,,,,,GitHub,,,,,,,,,,,,,,,,,No,,,,,Homegrown solution,,"AI, ML, Data & Analytics",,,Cloud,,,,,,,,,System Administration,,,Other IT,Technology (software or IT),LTI,,,,,LTI,Technology (software or IT),"1,001-10,000",y-2,y,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762242979,LF,6/22/2021 3:17,6/22/2021 3:21,46.114.88.12,0,,,,en,,Contributing to upstream open source projects,,,,,,2-50,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,81-100%,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,Engaging with developer communities so the company contributes back to other projects effectively,,Maintaining open source license compliance reviews and oversight,,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation",,,No,10+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Sector: Local government,"251-1,000",y-2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762243572,LF,6/22/2021 3:18,6/22/2021 3:22,193.16.224.0,0,,,,en,Consuming open source code in products or services,Contributing to upstream open source projects,,,,,,"More than 10,000",Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,21-40%,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,Launching new open source projects,,,,Yes,10+,IT,,21-40%,21-40%,21-40%,21-40%,21-40%,,Security,,Neutral,3-5 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,License compliance overhead,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Above Average,Excellent,Above Average,,,,,,,,,,,Don't know,Don't know,Don't know,,Yes,High value,Don't know,Don't know,Don't know,Yes,Apache 2.0,,,,,,GitHub,,,,,,,,,,,,,,,,,Yes,GitHub paid version,,,,,,,,CI/CD & Site Reliability,Cloud,Containers & Virtualization,,,,,,,,,,,Other IT,Other,SAP SE,,,,,SAP SE,,51-250,y-2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762244155,LF,6/22/2021 3:18,6/22/2021 3:35,88.7.251.106,0,,,,en,,,,,,Not involved in open source,,"1,001-10,000",Rarely,Never,Frequently,Never,Never,Never,Sometimes,41-60%,Yes,No,No,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't see the business value,Don't want to regulate or standardize open source practices,Time or resource constraints,,,Unknown,,,,,,,,,,,,,,,,,,,Haven't considered it,,,,Don't see the business value,,,,,,Excellent,Don't know,Average,Excellent,Excellent,Excellent,Excellent,Average,Average,Average,Above Average,https://www.ontruck.com/en/,,,,,,Slightly influential,Don't know,Don't know,Don't know,,Don't know,,0,Don't know,Daily,No,Don't know,,,,,,,GitLab,,,,,,,,,,,,,,,,Yes,,GitLab paid version,,,,,,,CI/CD & Site Reliability,,,,,,,,,,,Web & Application Development,,Developer or software engineer,Transportation and automotive,lastminute.com,,,,,lastminute.com,,2-50,y-2,,Twitter,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12762244473,LF,6/22/2021 3:18,6/22/2021 3:27,196.29.247.120,0,,,,en,,,,,,Not involved in open source,,2-50,Frequently,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Reading relevant manuals,,Increased speed and agility in development cycle,Better license compliance,,Lower support costs,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,,,,,Excellent,,,,,,,Don't know,Don't know,Don't know,Don't know,,Don't know,,Don't know,Don't know,Don't know,Don't know,Don't know,,,,,,GitHub,,,,,,,,,,,,,,,,,Don't know,,,,,,,,,CI/CD & Site Reliability,Cloud,,DevOps,,,,,,,,,,Developer or software engineer,Technology (software or IT),SPT Services,,,,,SPT Services,,"251-1,000",y-2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762248696,LF,6/22/2021 3:20,6/22/2021 4:01,62.165.233.43,0,,,,en,Consuming open source code in products or services,,,,,,,51-250,Never,Frequently,Frequently,Rarely,Never,Sometimes,Sometimes,81-100%,Yes,No,Yes,Don't know,Don't know,,Yes,,,Facilitating the effective use of open source in commercial products and services,,,Fostering an open source culture within an organization,Maintaining open source license compliance reviews and oversight,Launching new open source projects,,,,No,Don't know,Don't know,,Don't know,Don't know,Don't know,Don't know,Don't know,,No formal role,,Don't know,Don't know,,,,,,,Increased contributions to in-house open source projects from external or third-party contributors,More awareness of open source use and commercial dependencies,,,,Increased innovation,,,,,,,,Number of contributors,Market adoption or use of projects,"Developer velocity, efficiency, and/or productivity",,,,,Time to market with new products,,Cost savings,,,,,"Insufficient budget, program costs",,,License compliance overhead,,,,Tool selection and adoption,4 ñ Not so critical,Don't know,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51-250,y-2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12762249143,LF,6/22/2021 3:21,6/22/2021 3:39,83.46.77.199,0,,,,en,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,,Collaborating with peers across open source projects and/or foundations,,,"251-1,000",Sometimes,Frequently,Sometimes,Frequently,Frequently,Rarely,Frequently,41-60%,Yes,Yes,Yes,No,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Used to have one, but it ended",,,,,,,Don't want to regulate or standardize open source practices,,Want one but can't justify it,,Yes,"My organization is a public university and needs a global project that allows to be oriented towards open source but the costs and the inertia of change are bigger  (and the influence of Microsoft, Oracle, ...is bigger also). ",,,,Lower licensing fees,,,,,,,,Increased innovation,,Better security testing and vulnerability management,,,,,,,,,,,,,,Above Average,Average,Average,Above Average,Average,Below Average,Above Average,Average,Below Average,Average,Average,PostgreSQL Global Development Group,Docker,"MariaDB Corporation Ab, MariaDB Foundation",Apache Foundation,,,Slightly influential,No,Yes,Don't know,,Don't know,,1-10,11-100,Weekly,Don't know,GPLv3,,,,,,GitHub,GitLab,JFrog,,,,,,,,,,,,,,,Don't know,,,,Free version of a vendor solution,,,"AI, ML, Data & Analytics",,,Cloud,Containers & Virtualization,,,,,,,,,,CMS,Other,Education: University,Universitat Aut√≤noma de Barcelona,,,,,Universitat Aut√≤noma de Barcelona,Technology (software or IT),51-250,y-2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
